#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3879   0.0152778   0.0152778 8.06999e-11
        3880   0.0152778   0.0152778 8.07761e-11
        3881   0.0152778   0.0152778 8.07657e-11
        3882   0.0152778   0.0152778 8.07985e-11
        3883   0.0152778   0.0152778 8.07881e-11
        3884   0.0152778   0.0152778 8.07777e-11
        3885   0.0152778   0.0152778 8.08536e-11
        3886   0.0152778   0.0152778 8.08432e-11
        3887   0.0152778   0.0152778 8.08759e-11
        3888   0.0152778   0.0152778 8.08655e-11
        3889   0.0152778   0.0152778 8.09413e-11
        3890   0.0152778   0.0152778 8.09309e-11
        3891   0.0152778   0.0152778 8.09205e-11
        3892   0.0152778   0.0152778 8.09531e-11
        3893   0.0152778   0.0152778 8.09427e-11
        3894   0.0152778   0.0152778 8.10183e-11
        3895   0.0152778   0.0152778 8.10079e-11
        3896   0.0152778   0.0152778 8.10404e-11
        3897   0.0152778   0.0152778   8.103e-11
        3898   0.0152778   0.0152778 8.10196e-11
        3899   0.0152778   0.0152778  8.1095e-11
        3900   0.0152778   0.0152778 8.10846e-11
        3901   0.0152778   0.0152778 8.11171e-11
        3902   0.0152778   0.0152778 8.11067e-11
        3903   0.0152778   0.0152778 8.11819e-11
        3904   0.0152778   0.0152778 8.11715e-11
        3905   0.0152778   0.0152778 8.12038e-11
        3906   0.0152778   0.0152778 8.11934e-11
        3907   0.0152778   0.0152778  8.1183e-11
        3908   0.0152778   0.0152778  8.1258e-11
        3909   0.0152778   0.0152778 8.12476e-11
        3910   0.0152778   0.0152778 8.12799e-11
        3911   0.0152778   0.0152778 8.12695e-11
        3912   0.0152778   0.0152778 8.12591e-11
        3913   0.0152778   0.0152778  8.1334e-11
        3914   0.0152778   0.0152778 8.13236e-11
        3915   0.0152778   0.0152778 8.13557e-11
        3916   0.0152778   0.0152778 8.13454e-11
        3917   0.0152778   0.0152778   8.142e-11
        3918   0.0152778   0.0152778 8.14096e-11
        3919   0.0152778   0.0152778 8.14417e-11
        3920   0.0152778   0.0152778 8.14313e-11
        3921   0.0152778   0.0152778 8.14209e-11
        3922   0.0152778   0.0152778 8.14954e-11
        3923   0.0152778   0.0152778  8.1485e-11
        3924   0.0152778   0.0152778  8.1517e-11
        3925   0.0152778   0.0152778 8.15066e-11
        3926   0.0152778   0.0152778 8.14962e-11
        3927   0.0152778   0.0152778 8.15705e-11
        3928   0.0152778   0.0152778 8.15601e-11
        3929   0.0152778   0.0152778  8.1592e-11
        3930   0.0152778   0.0152778 8.15817e-11
        3931   0.0152778   0.0152778 8.16135e-11
        3932   0.0152778   0.0152778 8.16032e-11
        3933   0.0152778   0.0152778  8.1635e-11
        3934   0.0152778   0.0152778 8.16246e-11
        3935   0.0152778   0.0152778 8.16143e-11
        3936   0.0152778   0.0152778 8.16882e-11
        3937   0.0152778   0.0152778 8.16779e-11
        3938   0.0152778   0.0152778 8.17096e-11
        3939   0.0152778   0.0152778 8.16992e-11
        3940   0.0152778   0.0152778 8.16889e-11
        3941   0.0152778   0.0152778 8.17627e-11
        3942   0.0152778   0.0152778 8.17523e-11
        3943   0.0152778   0.0152778  8.1784e-11
        3944   0.0152778   0.0152778 8.17736e-11
        3945   0.0152778   0.0152778 8.17632e-11
        3946   0.0152778   0.0152778 8.18369e-11
        3947   0.0152778   0.0152778 8.18684e-11
        3948   0.0152778   0.0152778 8.18581e-11
        3949   0.0152778   0.0152778 8.18477e-11
        3950   0.0152778   0.0152778 8.19211e-11
        3951   0.0152778   0.0152778 8.19108e-11
        3952   0.0152778   0.0152778 8.19423e-11
        3953   0.0152778   0.0152778 8.19319e-11
        3954   0.0152778   0.0152778 8.19215e-11
        3955   0.0152778   0.0152778 8.19948e-11
        3956   0.0152778   0.0152778 8.19845e-11
        3957   0.0152778   0.0152778 8.20159e-11
        3958   0.0152778   0.0152778 8.20055e-11
        3959   0.0152778   0.0152778 8.19951e-11
        3960   0.0152778   0.0152778 8.20682e-11
        3961   0.0152778   0.0152778 8.20579e-11
        3962   0.0152778   0.0152778 8.20892e-11
        3963   0.0152778   0.0152778 8.20788e-11
        3964   0.0152778   0.0152778 8.20685e-11
        3965   0.0152778   0.0152778 8.21414e-11
        3966   0.0152778   0.0152778 8.21726e-11
        3967   0.0152778   0.0152778 8.21623e-11
        3968   0.0152778   0.0152778 8.21519e-11
        3969   0.0152778   0.0152778 8.21416e-11
        3970   0.0152778   0.0152778 8.22143e-11
        3971   0.0152778   0.0152778 8.22455e-11
        3972   0.0152778   0.0152778 8.22351e-11
        3973   0.0152778   0.0152778 8.22248e-11
        3974   0.0152778   0.0152778 8.22973e-11
        3975   0.0152778   0.0152778  8.2287e-11
        3976   0.0152778   0.0152778 8.23181e-11
        3977   0.0152778   0.0152778 8.23077e-11
        3978   0.0152778   0.0152778 8.22974e-11
        3979   0.0152778   0.0152778 8.23698e-11
        3980   0.0152778   0.0152778 8.23594e-11
        3981   0.0152778   0.0152778 8.23904e-11
        3982   0.0152778   0.0152778 8.23801e-11
        3983   0.0152778   0.0152778 8.23697e-11
        3984   0.0152778   0.0152778 8.24419e-11
        3985   0.0152778   0.0152778 8.24728e-11
        3986   0.0152778   0.0152778 8.24625e-11
        3987   0.0152778   0.0152778 8.24522e-11
        3988   0.0152778   0.0152778 8.24418e-11
        3989   0.0152778   0.0152778 8.25139e-11
        3990   0.0152778   0.0152778 8.25447e-11
        3991   0.0152778   0.0152778 8.25344e-11
        3992   0.0152778   0.0152778  8.2524e-11
        3993   0.0152778   0.0152778 8.25137e-11
        3994   0.0152778   0.0152778 8.25856e-11
        3995   0.0152778   0.0152778 8.26163e-11
        3996   0.0152778   0.0152778  8.2606e-11
        3997   0.0152778   0.0152778 8.25956e-11
        3998   0.0152778   0.0152778 8.25853e-11
        3999   0.0152778   0.0152778  8.2657e-11
        4000   0.0152778   0.0152778 8.26877e-11
        4001   0.0152778   0.0152778 8.26773e-11
        4002   0.0152778   0.0152778  8.2667e-11
        4003   0.0152778   0.0152778 8.26567e-11
        4004   0.0152778   0.0152778 8.27282e-11
        4005   0.0152778   0.0152778 8.27588e-11
        4006   0.0152778   0.0152778 8.27485e-11
        4007   0.0152778   0.0152778 8.27381e-11
        4008   0.0152778   0.0152778 8.27278e-11
        4009   0.0152778   0.0152778 8.27992e-11
        4010   0.0152778   0.0152778 8.28297e-11
        4011   0.0152778   0.0152778 8.28194e-11
        4012   0.0152778   0.0152778  8.2809e-11
        4013   0.0152778   0.0152778 8.27987e-11
        4014   0.0152778   0.0152778 8.29107e-11
        4015   0.0152778   0.0152778 8.29003e-11
        4016   0.0152778   0.0152778   8.289e-11
        4017   0.0152778   0.0152778 8.28797e-11
        4018   0.0152778   0.0152778 8.29507e-11
        4019   0.0152778   0.0152778 8.29811e-11
        4020   0.0152778   0.0152778 8.29707e-11
        4021   0.0152778   0.0152778 8.29604e-11
        4022   0.0152778   0.0152778 8.29501e-11
        4023   0.0152778   0.0152778  8.3021e-11
        4024   0.0152778   0.0152778 8.30512e-11
        4025   0.0152778   0.0152778 8.30409e-11
        4026   0.0152778   0.0152778 8.30306e-11
        4027   0.0152778   0.0152778 8.30203e-11
        4028   0.0152778   0.0152778  8.3091e-11
        4029   0.0152778   0.0152778 8.31212e-11
        4030   0.0152778   0.0152778 8.31109e-11
        4031   0.0152778   0.0152778 8.31006e-11
        4032   0.0152778   0.0152778 8.30903e-11
        4033   0.0152778   0.0152778 8.31608e-11
        4034   0.0152778   0.0152778 8.31909e-11
        4035   0.0152778   0.0152778 8.31806e-11
        4036   0.0152778   0.0152778 8.31703e-11
        4037   0.0152778   0.0152778   8.316e-11
        4038   0.0152778   0.0152778 8.32304e-11
        4039   0.0152778   0.0152778 8.32604e-11
        4040   0.0152778   0.0152778 8.32501e-11
        4041   0.0152778   0.0152778 8.32398e-11
        4042   0.0152778   0.0152778 8.32295e-11
        4043   0.0152778   0.0152778 8.32595e-11
        4044   0.0152778   0.0152778 8.32894e-11
        4045   0.0152778   0.0152778 8.32791e-11
        4046   0.0152778   0.0152778 8.32688e-11
        4047   0.0152778   0.0152778 8.32585e-11
        4048   0.0152778   0.0152778 8.33286e-11
        4049   0.0152778   0.0152778 8.33585e-11
        4050   0.0152778   0.0152778 8.33482e-11
        4051   0.0152778   0.0152778 8.33379e-11
        4052   0.0152778   0.0152778 8.33276e-11
        4053   0.0152778   0.0152778 8.33976e-11
        4054   0.0152778   0.0152778 8.34274e-11
        4055   0.0152778   0.0152778 8.34171e-11
        4056   0.0152778   0.0152778 8.34068e-11
        4057   0.0152778   0.0152778 8.33965e-11
        4058   0.0152778   0.0152778 8.34663e-11
        4059   0.0152778   0.0152778  8.3496e-11
        4060   0.0152778   0.0152778 8.34858e-11
        4061   0.0152778   0.0152778 8.34755e-11
        4062   0.0152778   0.0152778 8.34652e-11
        4063   0.0152778   0.0152778 8.35348e-11
        4064   0.0152778   0.0152778 8.35645e-11
        4065   0.0152778   0.0152778 8.35542e-11
        4066   0.0152778   0.0152778 8.35439e-11
        4067   0.0152778   0.0152778 8.35336e-11
        4068   0.0152778   0.0152778 8.36031e-11
        4069   0.0152778   0.0152778 8.36327e-11
        4070   0.0152778   0.0152778 8.36224e-11
        4071   0.0152778   0.0152778 8.36121e-11
        4072   0.0152778   0.0152778 8.36019e-11
        4073   0.0152778   0.0152778 8.35916e-11
        4074   0.0152778   0.0152778 8.37006e-11
        4075   0.0152778   0.0152778 8.36904e-11
        4076   0.0152778   0.0152778 8.36801e-11
        4077   0.0152778   0.0152778 8.36698e-11
        4078   0.0152778   0.0152778 8.36596e-11
        4079   0.0152778   0.0152778 8.37684e-11
        4080   0.0152778   0.0152778 8.37581e-11
        4081   0.0152778   0.0152778 8.37479e-11
        4082   0.0152778   0.0152778 8.37376e-11
        4083   0.0152778   0.0152778 8.37274e-11
        4084   0.0152778   0.0152778 8.38359e-11
        4085   0.0152778   0.0152778 8.38257e-11
        4086   0.0152778   0.0152778 8.38154e-11
        4087   0.0152778   0.0152778 8.38052e-11
        4088   0.0152778   0.0152778 8.37949e-11
        4089   0.0152778   0.0152778 8.39033e-11
        4090   0.0152778   0.0152778  8.3893e-11
        4091   0.0152778   0.0152778 8.38827e-11
        4092   0.0152778   0.0152778 8.38725e-11
        4093   0.0152778   0.0152778 8.38623e-11
        4094   0.0152778   0.0152778 8.39704e-11
        4095   0.0152778   0.0152778 8.39601e-11
        4096   0.0152778   0.0152778 8.39499e-11
        4097   0.0152778   0.0152778 8.39396e-11
        4098   0.0152778   0.0152778 8.39294e-11
        4099   0.0152778   0.0152778 8.40372e-11
        4100   0.0152778   0.0152778  8.4027e-11
        4101   0.0152778   0.0152778 8.40168e-11
        4102   0.0152778   0.0152778 8.40065e-11
        4103   0.0152778   0.0152778 8.39963e-11
        4104   0.0152778   0.0152778 8.41039e-11
        4105   0.0152778   0.0152778 8.40937e-11
        4106   0.0152778   0.0152778 8.40834e-11
        4107   0.0152778   0.0152778 8.40732e-11
        4108   0.0152778   0.0152778  8.4063e-11
        4109   0.0152778   0.0152778 8.41704e-11
        4110   0.0152778   0.0152778 8.41601e-11
        4111   0.0152778   0.0152778 8.41499e-11
        4112   0.0152778   0.0152778 8.41397e-11
        4113   0.0152778   0.0152778 8.41294e-11
        4114   0.0152778   0.0152778 8.41584e-11
        4115   0.0152778   0.0152778 8.42264e-11
        4116   0.0152778   0.0152778 8.42161e-11
        4117   0.0152778   0.0152778 8.42059e-11
        4118   0.0152778   0.0152778 8.41957e-11
        4119   0.0152778   0.0152778 8.42245e-11
        4120   0.0152778   0.0152778 8.42924e-11
        4121   0.0152778   0.0152778 8.42822e-11
        4122   0.0152778   0.0152778 8.42719e-11
        4123   0.0152778   0.0152778 8.42617e-11
        4124   0.0152778   0.0152778 8.42515e-11
        4125   0.0152778   0.0152778 8.43582e-11
        4126   0.0152778   0.0152778  8.4348e-11
        4127   0.0152778   0.0152778 8.43378e-11
        4128   0.0152778   0.0152778 8.43276e-11
        4129   0.0152778   0.0152778 8.43173e-11
        4130   0.0152778   0.0152778 8.44238e-11
        4131   0.0152778   0.0152778 8.44136e-11
        4132   0.0152778   0.0152778 8.44034e-11
        4133   0.0152778   0.0152778 8.43932e-11
        4134   0.0152778   0.0152778  8.4383e-11
        4135   0.0152778   0.0152778 8.44892e-11
        4136   0.0152778   0.0152778  8.4479e-11
        4137   0.0152778   0.0152778 8.44688e-11
        4138   0.0152778   0.0152778 8.44586e-11
        4139   0.0152778   0.0152778 8.44484e-11
        4140   0.0152778   0.0152778 8.44769e-11
        4141   0.0152778   0.0152778 8.45442e-11
        4142   0.0152778   0.0152778  8.4534e-11
        4143   0.0152778   0.0152778 8.45238e-11
        4144   0.0152778   0.0152778 8.45136e-11
        4145   0.0152778   0.0152778 8.45421e-11
        4146   0.0152778   0.0152778 8.46092e-11
        4147   0.0152778   0.0152778  8.4599e-11
        4148   0.0152778   0.0152778 8.45888e-11
        4149   0.0152778   0.0152778 8.45786e-11
        4150   0.0152778   0.0152778  8.4607e-11
        4151   0.0152778   0.0152778  8.4674e-11
        4152   0.0152778   0.0152778 8.46638e-11
        4153   0.0152778   0.0152778 8.46536e-11
        4154   0.0152778   0.0152778 8.46434e-11
        4155   0.0152778   0.0152778 8.46332e-11
        4156   0.0152778   0.0152778 8.47001e-11
        4157   0.0152778   0.0152778 8.46899e-11
        4158   0.0152778   0.0152778 8.46797e-11
        4159   0.0152778   0.0152778 8.46695e-11
        4160   0.0152778   0.0152778 8.46593e-11
        4161   0.0152778   0.0152778 8.46876e-11
        4162   0.0152778   0.0152778 8.47543e-11
        4163   0.0152778   0.0152778 8.47441e-11
        4164   0.0152778   0.0152778  8.4734e-11
        4165   0.0152778   0.0152778 8.47238e-11
        4166   0.0152778   0.0152778  8.4752e-11
        4167   0.0152778   0.0152778 8.48186e-11
        4168   0.0152778   0.0152778 8.48084e-11
        4169   0.0152778   0.0152778 8.47982e-11
        4170   0.0152778   0.0152778 8.47881e-11
        4171   0.0152778   0.0152778 8.48162e-11
        4172   0.0152778   0.0152778 8.48826e-11
        4173   0.0152778   0.0152778 8.48724e-11
        4174   0.0152778   0.0152778 8.48623e-11
        4175   0.0152778   0.0152778 8.48521e-11
        4176   0.0152778   0.0152778  8.4842e-11
        4177   0.0152778   0.0152778   8.487e-11
        4178   0.0152778   0.0152778 8.49363e-11
        4179   0.0152778   0.0152778 8.49261e-11
        4180   0.0152778   0.0152778  8.4916e-11
        4181   0.0152778   0.0152778 8.49058e-11
        4182   0.0152778   0.0152778 8.49338e-11
        4183   0.0152778   0.0152778 8.49999e-11
        4184   0.0152778   0.0152778 8.49898e-11
        4185   0.0152778   0.0152778 8.49796e-11
        4186   0.0152778   0.0152778 8.49695e-11
        4187   0.0152778   0.0152778 8.49974e-11
        4188   0.0152778   0.0152778 8.50634e-11
        4189   0.0152778   0.0152778 8.50532e-11
        4190   0.0152778   0.0152778 8.50431e-11
        4191   0.0152778   0.0152778 8.49569e-11
        4192   0.0152778   0.0152778 8.48706e-11
        4193   0.0152778   0.0152778 8.48985e-11
        4194   0.0152778   0.0152778 8.48122e-11
        4195   0.0152778   0.0152778 8.47259e-11
        4196   0.0152778   0.0152778 8.46395e-11
        4197   0.0152778   0.0152778 8.45531e-11
        4198   0.0152778   0.0152778 8.45812e-11
        4199   0.0152778   0.0152778 8.45329e-11
        4200   0.0152778   0.0152778 8.44465e-11
        4201   0.0152778   0.0152778   8.436e-11
        4202   0.0152778   0.0152778 8.42735e-11
        4203   0.0152778   0.0152778 8.43017e-11
        4204   0.0152778   0.0152778 8.42151e-11
        4205   0.0152778   0.0152778 8.41285e-11
        4206   0.0152778   0.0152778 8.40419e-11
        4207   0.0152778   0.0152778 8.40319e-11
        4208   0.0152778   0.0152778 8.39452e-11
        4209   0.0152778   0.0152778 8.38969e-11
        4210   0.0152778   0.0152778 8.38101e-11
        4211   0.0152778   0.0152778 8.37233e-11
        4212   0.0152778   0.0152778 8.37134e-11
        4213   0.0152778   0.0152778 8.36266e-11
        4214   0.0152778   0.0152778 8.35782e-11
        4215   0.0152778   0.0152778 8.34913e-11
        4216   0.0152778   0.0152778 8.34043e-11
        4217   0.0152778   0.0152778 8.33944e-11
        4218   0.0152778   0.0152778 8.33074e-11
        4219   0.0152778   0.0152778  8.3259e-11
        4220   0.0152778   0.0152778 8.31719e-11
        4221   0.0152778   0.0152778 8.31621e-11
        4222   0.0152778   0.0152778  8.3075e-11
        4223   0.0152778   0.0152778 8.29878e-11
        4224   0.0152778   0.0152778 8.29006e-11
        4225   0.0152778   0.0152778 8.28521e-11
        4226   0.0152778   0.0152778 8.28423e-11
        4227   0.0152778   0.0152778 8.27938e-11
        4228   0.0152778   0.0152778 8.27065e-11
        4229   0.0152778   0.0152778 8.26192e-11
        4230   0.0152778   0.0152778 8.26482e-11
        4231   0.0152778   0.0152778 8.25609e-11
        4232   0.0152778   0.0152778 8.24735e-11
        4233   0.0152778   0.0152778 8.23861e-11
        4234   0.0152778   0.0152778 8.22986e-11
        4235   0.0152778   0.0152778 8.22889e-11
        4236   0.0152778   0.0152778 8.22403e-11
        4237   0.0152778   0.0152778 8.21528e-11
        4238   0.0152778   0.0152778 8.20652e-11
        4239   0.0152778   0.0152778 8.20555e-11
        4240   0.0152778   0.0152778 8.19679e-11
        4241   0.0152778   0.0152778 8.19192e-11
        4242   0.0152778   0.0152778 8.18315e-11
        4243   0.0152778   0.0152778 8.17437e-11
        4244   0.0152778   0.0152778 8.17341e-11
        4245   0.0152778   0.0152778 8.16463e-11
        4246   0.0152778   0.0152778 8.15976e-11
        4247   0.0152778   0.0152778 8.15097e-11
        4248   0.0152778   0.0152778 8.15001e-11
        4249   0.0152778   0.0152778 8.14122e-11
        4250   0.0152778   0.0152778 8.13242e-11
        4251   0.0152778   0.0152778 8.12362e-11
        4252   0.0152778   0.0152778 8.12659e-11
        4253   0.0152778   0.0152778 8.11779e-11
        4254   0.0152778   0.0152778 8.10898e-11
        4255   0.0152778   0.0152778 8.10017e-11
        4256   0.0152778   0.0152778 8.09528e-11
        4257   0.0152778   0.0152778 8.09826e-11
        4258   0.0152778   0.0152778 8.08945e-11
        4259   0.0152778   0.0152778 8.08063e-11
        4260   0.0152778   0.0152778  8.0718e-11
        4261   0.0152778   0.0152778 8.07085e-11
        4262   0.0152778   0.0152778 8.06202e-11
        4263   0.0152778   0.0152778 8.05713e-11
        4264   0.0152778   0.0152778 8.04829e-11
        4265   0.0152778   0.0152778 8.04735e-11
        4266   0.0152778   0.0152778  8.0385e-11
        4267   0.0152778   0.0152778 8.02965e-11
        4268   0.0152778   0.0152778 8.02476e-11
        4269   0.0152778   0.0152778 8.02382e-11
        4270   0.0152778   0.0152778 8.01496e-11
        4271   0.0152778   0.0152778  8.0061e-11
        4272   0.0152778   0.0152778 7.99723e-11
        4273   0.0152778   0.0152778 7.98836e-11
        4274   0.0152778   0.0152778  7.9914e-11
        4275   0.0152778   0.0152778 7.98252e-11
        4276   0.0152778   0.0152778 7.97364e-11
        4277   0.0152778   0.0152778 7.96476e-11
        4278   0.0152778   0.0152778 7.96383e-11
        4279   0.0152778   0.0152778 7.95892e-11
        4280   0.0152778   0.0152778 7.95003e-11
        4281   0.0152778   0.0152778 7.94113e-11
        4282   0.0152778   0.0152778  7.9402e-11
        4283   0.0152778   0.0152778  7.9313e-11
        4284   0.0152778   0.0152778 7.92239e-11
        4285   0.0152778   0.0152778 7.92147e-11
        4286   0.0152778   0.0152778 7.91655e-11
        4287   0.0152778   0.0152778 7.90363e-11
        4288   0.0152778   0.0152778 7.89071e-11
        4289   0.0152778   0.0152778 7.87776e-11
        4290   0.0152778   0.0152778 7.87684e-11
        4291   0.0152778   0.0152778 7.86389e-11
        4292   0.0152778   0.0152778 7.85091e-11
        4293   0.0152778   0.0152778 7.83793e-11
        4294   0.0152778   0.0152778 7.83701e-11
        4295   0.0152778   0.0152778 7.82401e-11
        4296   0.0152778   0.0152778 7.81099e-11
        4297   0.0152778   0.0152778 7.79796e-11
        4298   0.0152778   0.0152778 7.79705e-11
        4299   0.0152778   0.0152778 7.78401e-11
        4300   0.0152778   0.0152778 7.77094e-11
        4301   0.0152778   0.0152778 7.75786e-11
        4302   0.0152778   0.0152778  7.7529e-11
        4303   0.0152778   0.0152778 7.74387e-11
        4304   0.0152778   0.0152778 7.73076e-11
        4305   0.0152778   0.0152778 7.71763e-11
        4306   0.0152778   0.0152778 7.71266e-11
        4307   0.0152778   0.0152778  7.7036e-11
        4308   0.0152778   0.0152778 7.69044e-11
        4309   0.0152778   0.0152778 7.67727e-11
        4310   0.0152778   0.0152778 7.67228e-11
        4311   0.0152778   0.0152778 7.66319e-11
        4312   0.0152778   0.0152778 7.64999e-11
        4313   0.0152778   0.0152778 7.63676e-11
        4314   0.0152778   0.0152778 7.63176e-11
        4315   0.0152778   0.0152778 7.61852e-11
        4316   0.0152778   0.0152778 7.61352e-11
        4317   0.0152778   0.0152778 7.60025e-11
        4318   0.0152778   0.0152778 7.59524e-11
        4319   0.0152778   0.0152778 7.58196e-11
        4320   0.0152778   0.0152778  7.5728e-11
        4321   0.0152778   0.0152778 7.55948e-11
        4322   0.0152778   0.0152778 7.55446e-11
        4323   0.0152778   0.0152778 7.54113e-11
        4324   0.0152778   0.0152778 7.53194e-11
        4325   0.0152778   0.0152778 7.51857e-11
        4326   0.0152778   0.0152778 7.51353e-11
        4327   0.0152778   0.0152778 7.50015e-11
        4328   0.0152778   0.0152778 7.49093e-11
        4329   0.0152778   0.0152778 7.47751e-11
        4330   0.0152778   0.0152778 7.47246e-11
        4331   0.0152778   0.0152778 7.45902e-11
        4332   0.0152778   0.0152778 7.44977e-11
        4333   0.0152778   0.0152778  7.4363e-11
        4334   0.0152778   0.0152778 7.43124e-11
        4335   0.0152778   0.0152778 7.41775e-11
        4336   0.0152778   0.0152778 7.40424e-11
        4337   0.0152778   0.0152778 7.40338e-11
        4338   0.0152778   0.0152778 7.38986e-11
        4339   0.0152778   0.0152778 7.37631e-11
        4340   0.0152778   0.0152778 7.36275e-11
        4341   0.0152778   0.0152778  7.3619e-11
        4342   0.0152778   0.0152778 7.34832e-11
        4343   0.0152778   0.0152778 7.33473e-11
        4344   0.0152778   0.0152778 7.32111e-11
        4345   0.0152778   0.0152778 7.32027e-11
        4346   0.0152778   0.0152778  7.3109e-11
        4347   0.0152778   0.0152778 7.29725e-11
        4348   0.0152778   0.0152778 7.28358e-11
        4349   0.0152778   0.0152778 7.28275e-11
        4350   0.0152778   0.0152778 7.26906e-11
        4351   0.0152778   0.0152778 7.25536e-11
        4352   0.0152778   0.0152778 7.24164e-11
        4353   0.0152778   0.0152778 7.24081e-11
        4354   0.0152778   0.0152778 7.22706e-11
        4355   0.0152778   0.0152778  7.2133e-11
        4356   0.0152778   0.0152778 7.20816e-11
        4357   0.0152778   0.0152778  7.1987e-11
        4358   0.0152778   0.0152778  7.1849e-11
        4359   0.0152778   0.0152778 7.17108e-11
        4360   0.0152778   0.0152778 7.16592e-11
        4361   0.0152778   0.0152778 7.15642e-11
        4362   0.0152778   0.0152778 7.14256e-11
        4363   0.0152778   0.0152778 7.12868e-11
        4364   0.0152778   0.0152778 7.12351e-11
        4365   0.0152778   0.0152778 7.11397e-11
        4366   0.0152778   0.0152778 7.10005e-11
        4367   0.0152778   0.0152778 7.09486e-11
        4368   0.0152778   0.0152778 7.08092e-11
        4369   0.0152778   0.0152778 7.07134e-11
        4370   0.0152778   0.0152778 7.05736e-11
        4371   0.0152778   0.0152778 7.05216e-11
        4372   0.0152778   0.0152778 7.03815e-11
        4373   0.0152778   0.0152778 7.02853e-11
        4374   0.0152778   0.0152778 7.01449e-11
        4375   0.0152778   0.0152778 7.00927e-11
        4376   0.0152778   0.0152778  6.9952e-11
        4377   0.0152778   0.0152778 6.98997e-11
        4378   0.0152778   0.0152778 6.98474e-11
        4379   0.0152778   0.0152778 6.97064e-11
        4380   0.0152778   0.0152778 6.95651e-11
        4381   0.0152778   0.0152778 6.94682e-11
        4382   0.0152778   0.0152778 6.94157e-11
        4383   0.0152778   0.0152778  6.9274e-11
        4384   0.0152778   0.0152778 6.91768e-11
        4385   0.0152778   0.0152778 6.90347e-11
        4386   0.0152778   0.0152778 6.89821e-11
        4387   0.0152778   0.0152778 6.88397e-11
        4388   0.0152778   0.0152778 6.87421e-11
        4389   0.0152778   0.0152778 6.86893e-11
        4390   0.0152778   0.0152778 6.85465e-11
        4391   0.0152778   0.0152778 6.84035e-11
        4392   0.0152778   0.0152778 6.83054e-11
        4393   0.0152778   0.0152778 6.82524e-11
        4394   0.0152778   0.0152778 6.81089e-11
        4395   0.0152778   0.0152778 6.79652e-11
        4396   0.0152778   0.0152778 6.79575e-11
        4397   0.0152778   0.0152778 6.78135e-11
        4398   0.0152778   0.0152778 6.76693e-11
        4399   0.0152778   0.0152778 6.75249e-11
        4400   0.0152778   0.0152778 6.75172e-11
        4401   0.0152778   0.0152778 6.73726e-11
        4402   0.0152778   0.0152778 6.72277e-11
        4403   0.0152778   0.0152778 6.70825e-11
        4404   0.0152778   0.0152778 6.70749e-11
        4405   0.0152778   0.0152778 6.69295e-11
        4406   0.0152778   0.0152778 6.67839e-11
        4407   0.0152778   0.0152778 6.67763e-11
        4408   0.0152778   0.0152778 6.66766e-11
        4409   0.0152778   0.0152778 6.65306e-11
        4410   0.0152778   0.0152778 6.63843e-11
        4411   0.0152778   0.0152778 6.63768e-11
        4412   0.0152778   0.0152778 6.62303e-11
        4413   0.0152778   0.0152778 6.60835e-11
        4414   0.0152778   0.0152778 6.60295e-11
        4415   0.0152778   0.0152778  6.5929e-11
        4416   0.0152778   0.0152778 6.57817e-11
        4417   0.0152778   0.0152778 6.56342e-11
        4418   0.0152778   0.0152778 6.56267e-11
        4419   0.0152778   0.0152778  6.5479e-11
        4420   0.0152778   0.0152778 6.53309e-11
        4421   0.0152778   0.0152778 6.52766e-11
        4422   0.0152778   0.0152778 6.51752e-11
        4423   0.0152778   0.0152778 6.50266e-11
        4424   0.0152778   0.0152778 6.49721e-11
        4425   0.0152778   0.0152778 6.48232e-11
        4426   0.0152778   0.0152778 6.47213e-11
        4427   0.0152778   0.0152778  6.4572e-11
        4428   0.0152778   0.0152778 6.45172e-11
        4429   0.0152778   0.0152778  6.4415e-11
        4430   0.0152778   0.0152778 6.42651e-11
        4431   0.0152778   0.0152778 6.42102e-11
        4432   0.0152778   0.0152778 6.40599e-11
        4433   0.0152778   0.0152778 6.39572e-11
        4434   0.0152778   0.0152778 6.38064e-11
        4435   0.0152778   0.0152778 6.37513e-11
        4436   0.0152778   0.0152778 6.36002e-11
        4437   0.0152778   0.0152778 6.34969e-11
        4438   0.0152778   0.0152778 6.34416e-11
        4439   0.0152778   0.0152778 6.32899e-11
        4440   0.0152778   0.0152778 6.32345e-11
        4441   0.0152778   0.0152778 6.30825e-11
        4442   0.0152778   0.0152778  6.3027e-11
        4443   0.0152778   0.0152778 6.28745e-11
        4444   0.0152778   0.0152778 6.27703e-11
        4445   0.0152778   0.0152778 6.27147e-11
        4446   0.0152778   0.0152778 6.25616e-11
        4447   0.0152778   0.0152778 6.24083e-11
        4448   0.0152778   0.0152778 6.24012e-11
        4449   0.0152778   0.0152778 6.22476e-11
        4450   0.0152778   0.0152778 6.20936e-11
        4451   0.0152778   0.0152778 6.19885e-11
        4452   0.0152778   0.0152778 6.19324e-11
        4453   0.0152778   0.0152778 6.17778e-11
        4454   0.0152778   0.0152778 6.16229e-11
        4455   0.0152778   0.0152778  6.1616e-11
        4456   0.0152778   0.0152778 6.14608e-11
        4457   0.0152778   0.0152778 6.13053e-11
        4458   0.0152778   0.0152778 6.12984e-11
        4459   0.0152778   0.0152778 6.11426e-11
        4460   0.0152778   0.0152778 6.09865e-11
